Consumer,2634,500
Producer,4282,3275400
Consumer,2538,500
Consumer,2147,400
Producer,2396,6743800
Producer,1494,631100
Consumer,3926,900
Producer,1469,333000
Producer,2368,1827400
Consumer,2347,600
Producer,2170,122900
Consumer,1553,3300
Consumer,2771,700
Producer,1522,2260800
Consumer,2499,300
Producer,2720,880900
Producer,3636,9290400
Consumer,3581,35300
Producer,2090,248700
Producer,1756,1555500
Consumer,4490,600
Producer,2022,3565300
Consumer,3588,800
Producer,4604,12634600
Consumer,4707,1300
Producer,2691,2026200
Producer,1916,148000
Consumer,1362,600
Producer,1880,1766900
Consumer,1401,700
Consumer,3107,400
Producer,4396,1679800
Producer,1047,636600
Consumer,4770,400
Producer,2048,1014400
Consumer,3043,500
Producer,4137,2387400
Producer,582,400600
Consumer,419,400
Consumer,2670,300
Producer,2986,868900
Consumer,3747,1100
Producer,3137,1616400
Consumer,182,1500
Producer,1370,1866000
Consumer,2707,1400
Consumer,25,1100
Producer,2747,500
Consumer,1781,600
Consumer,4982,900
Producer,2804,2904900
Consumer,4083,400
Producer,4798,1960700
Producer,2776,2536000
Consumer,2948,319000
Consumer,121,300
Producer,1013,1217600
Producer,2920,3594700
Consumer,431,700
Consumer,4192,400
Producer,1783,1273300
Producer,2460,1160600
Consumer,3152,300
Producer,2534,709700
Consumer,2990,1200
Producer,4242,2442200
Consumer,2897,400
Producer,1459,2194000
Producer,973,772400
Consumer,2303,400
Consumer,1159,400
Producer,2293,1298800
Producer,1169,382300
Consumer,3941,500
Consumer,865,300
Producer,4676,2123600
Consumer,1005,1000
Consumer,3616,700
Producer,4519,1827600
Consumer,1307,300
Consumer,195,500
Consumer,217,300
Producer,2254,1596700
Consumer,2542,4900
Producer,2028,2155800
Consumer,3744,400
Consumer,4019,4900
Producer,4757,1848000
Producer,2433,1438300
Consumer,4860,700
Producer,2454,2180700
Producer,3307,1296000
Consumer,1829,600
Consumer,1879,1500
Producer,2473,2393900
Consumer,4583,5800
Consumer,2345,700
Producer,3301,2549400
Producer,4723,4812400
Consumer,788,500
Consumer,319,400
Consumer,1972,600
Producer,1338,2364900
Producer,1161,2000000
Consumer,94,700
Consumer,2842,800
Consumer,65,900
Consumer,760,400
Producer,4153,4255900
Consumer,1173,1300
Consumer,2492,400
Consumer,3506,800
Producer,2503,4979900
Consumer,2826,85400
Producer,2659,4833500
Producer,4753,6990500
Consumer,3822,130200
Producer,1029,4929700
Producer,869,4856800
Producer,206,4839000
Consumer,4671,800
Consumer,1010,400
Producer,4442,4607000
Consumer,4270,500
Producer,583,4017700
Producer,4509,6359900
Producer,1208,3831800
Consumer,4400,400
Producer,2282,3984000
Producer,296,1339400
Producer,472,725200
Consumer,4976,400
Producer,1847,2188400
Producer,4997,576900
Consumer,4406,400
Producer,3173,667900
Consumer,2008,700
Producer,4407,1672000
Consumer,3842,1400
Consumer,2339,1000
Producer,3919,3703600
Consumer,2648,1500
Consumer,1658,800
Producer,1980,2600300
Producer,3660,2884000
Consumer,3623,300
Producer,2575,2614000
Consumer,1903,600
Producer,994,2104900
Producer,2514,1740400
Consumer,3855,600
Producer,2165,2852000
Consumer,1170,500
Consumer,3052,800
Producer,2701,2562500
Consumer,841,700
Producer,3136,2592600
Consumer,1111,500
Consumer,3827,700
Producer,4824,2293300
Consumer,437,400
Consumer,4451,700
Producer,4694,4625200
Producer,1317,1691000
Consumer,2135,600
Producer,1833,2105500
Consumer,4555,500
Producer,1865,1389000
Producer,546,1247600
Producer,1450,1114800
Consumer,2589,1200
Producer,986,2467500
Producer,2600,1469100
Producer,218,1293800
Consumer,2508,5700
Consumer,1965,500
Producer,3298,2016700
Consumer,473,11400
Consumer,4667,600
Producer,3679,4407600
Producer,518,781800
Consumer,4846,600
Producer,3120,1774600
Producer,3023,633000
Producer,718,509000
Consumer,3426,800
Producer,2847,2519900
Consumer,3535,1700
Producer,3507,2124900
Consumer,3158,400
Producer,3734,836000
Consumer,4820,300
Producer,1142,1370500
Consumer,2673,800
Producer,489,1883600
Producer,4534,249000
Consumer,1721,400
Producer,1232,800
Producer,328,357900
Consumer,4596,600
Producer,2642,775500
Producer,1096,600
Consumer,3487,1100
Producer,4843,301300
Producer,910,600
Consumer,3440,400
Producer,2060,900
Producer,1514,500
Consumer,2708,6700
Consumer,200,1200
Consumer,4424,500
Producer,3761,1200
Producer,3505,500
Consumer,320,600
Consumer,273,700
Consumer,2319,500
Consumer,3971,500
Producer,3567,942900
Producer,146,788800
Producer,2625,591500
Consumer,3570,1000
Producer,3311,391300
Consumer,3923,900
Producer,1374,180900
Consumer,1145,900
Producer,4475,145700
Consumer,2897,9700
Consumer,2793,400
Producer,3861,427800
Producer,343,203800
Consumer,910,800
Consumer,280,900
Consumer,652,500
Consumer,2340,700
Producer,3130,816900
Consumer,1846,1700
Producer,4290,1482700
Consumer,1463,500
Consumer,4633,9600
Producer,4851,1074000
Consumer,1494,400
Consumer,4942,400
Producer,4408,1260400
Producer,1868,1047500
Consumer,1292,400
Consumer,2691,1100
Producer,4501,1314500
Consumer,2763,400
Consumer,4071,700
Producer,4163,1550800
Producer,502,1247200
Producer,739,1058900
Consumer,2302,400
Producer,4104,3206200
Producer,390,782500
Consumer,3897,500
Producer,1899,614700
Producer,1276,1000
Consumer,1995,900
Consumer,3681,400
Producer,2846,1060900
Consumer,3990,500
Producer,4232,2070400
Producer,135,366900
Producer,3520,251600
Consumer,4043,32300
Consumer,1984,500
Producer,1397,290500
Producer,165,169000
Consumer,3696,500
Producer,4555,1166400
Consumer,4084,500
Producer,1491,229300
Producer,1538,400
Producer,1294,278900
Consumer,4071,1200
Producer,132,400
Consumer,801,800
Producer,1293,900
Consumer,2626,500
Producer,3311,400
Consumer,2333,600
Producer,3626,300
Consumer,554,6400
Producer,3852,700
Consumer,3026,700
Consumer,408,16500
Consumer,1055,700
Producer,3803,400
Consumer,4813,400
Producer,4893,273500
Producer,1115,264400
Producer,683,317700
Consumer,4711,1100
Producer,4993,500
Consumer,4141,800
Producer,3636,600
Consumer,308,500
Producer,70,2500
Consumer,4032,7400
Producer,1081,700
Consumer,3626,400
Producer,4601,400
Consumer,4637,800
Producer,281,400
Consumer,2541,500
Producer,1084,500
Producer,1191,400
Producer,3997,900
Consumer,4947,785800
Producer,1218,1200
Producer,1730,700
Consumer,3554,1202800
Producer,834,600
Consumer,1525,85900
Producer,2434,500
Producer,911,400
Consumer,1044,687500
Consumer,2153,398300
Producer,2502,1100
Consumer,2691,1241300
Producer,2901,500
Producer,2878,400
Consumer,843,1036700
Consumer,3477,618100
Consumer,71,314500
Producer,1236,400
Producer,498,1000
Producer,2879,400
Consumer,4347,2391200
Producer,1661,1000
Producer,1652,400
Consumer,2799,955000
Producer,2490,600
Consumer,3651,1613900
Consumer,1000,711000
Producer,1591,500
Producer,1041,400
Producer,3873,400
Consumer,3253,1449400
Consumer,3045,836700
Producer,1968,500
Producer,2745,500
Consumer,4300,992400
Producer,437,82500
Producer,4016,700
Consumer,1355,1735900
Consumer,717,1566100
Producer,1555,600
Consumer,4413,2603500
Producer,1732,5700
Producer,2347,400
Consumer,1772,1637300
Producer,2906,1000
Consumer,4596,2312700
Producer,988,600
Producer,4255,500
Consumer,1635,1709900
Producer,80,600
Consumer,4466,2658900
Producer,4964,5400
Consumer,4990,1872900
Producer,4875,400
Consumer,2622,1771500
Producer,2100,500
Consumer,4198,1890100
Producer,2856,500
Consumer,2436,1835900
Producer,1393,800
Producer,1615,400
Consumer,1421,2135300
Consumer,1764,1786100
Producer,1100,500
Producer,77,400
Producer,3276,400
Consumer,953,2722900
Consumer,199,2352100
Producer,1113,400
Consumer,4767,1231800
Producer,1728,500
Producer,1349,300
Producer,2193,300
Consumer,1646,2634100
Consumer,502,2304900
Consumer,1837,1815100
Producer,4036,400
Consumer,1874,1777400
Consumer,3564,4162700
Producer,4666,400
Consumer,3908,3354600
Producer,4213,600
Consumer,4120,1750100
Producer,4518,500
Consumer,1974,2272600
Consumer,944,1544400
Consumer,1175,1420600
Producer,1051,300
Producer,2612,800
Consumer,1668,2386300
Consumer,711,1673500
Producer,429,700
Consumer,2921,1821300
Producer,1254,900
Producer,4849,700
Consumer,3275,1851100
Consumer,180,979900
Producer,69,400
Consumer,1453,1526100
Consumer,881,805100
Producer,4372,500
Consumer,2824,3889000
Consumer,420,527600
Consumer,702,359600
Producer,635,600
Producer,2295,300
Producer,1897,800
Consumer,3466,2278900
Producer,2235,700
Producer,2590,700
Consumer,2546,1406800
Consumer,3728,1202200
Consumer,303,892500
Producer,2760,400
Producer,282,600
Consumer,1509,936500
Consumer,724,722700
Producer,2131,600
Producer,2128,1100
Consumer,1579,1123800
Consumer,556,945600
Consumer,1725,705900
Producer,448,400
Producer,3162,500
Consumer,2604,768800
Consumer,252,505000
Consumer,1411,325000
Producer,1466,1000
Producer,2887,300
Consumer,2805,486600
Consumer,2634,194400
Producer,2502,500
Producer,2882,500
Consumer,4579,5467600
Producer,2898,700
Consumer,1141,128900
Consumer,173,516800
Producer,3364,400
Consumer,4024,892200
Producer,3099,1000
Consumer,3915,537800
Consumer,876,396400
Producer,1845,400
Consumer,1903,94700
Producer,1506,600
Producer,432,1300
Producer,1254,700
Consumer,3133,576100
Producer,2465,400
Consumer,1155,653100
Producer,2283,1000
Consumer,2809,810700
Producer,4421,400
Consumer,4234,769000
Producer,4078,900
Consumer,3658,779700
Producer,1641,1000
Producer,3335,800
Consumer,2971,500
Producer,1086,400
Consumer,4128,1153000
Producer,4988,400
Consumer,3670,1214400
Producer,2721,600
Consumer,4110,1295100
Producer,599,1000
Producer,2773,700
Producer,952,600
Consumer,1951,1758600
Producer,1561,400
Consumer,3962,1789600
Producer,2270,18400
Producer,4110,500
Consumer,4851,1415000
Producer,4095,300
Consumer,1622,1418900
Consumer,3321,1158200
Producer,781,1000
Producer,861,1000
Producer,1736,5100
Producer,1271,5900
Consumer,3563,2293200
Producer,3912,500
Consumer,4899,3858000
Producer,4198,500
Consumer,4473,2518200
Consumer,447,2050300
Producer,566,1300
Producer,108,500
Producer,2949,7400
Consumer,3285,3376400
Producer,1541,500
Consumer,2195,2995600
Producer,1470,1100
Producer,398,500
Producer,3393,400
Consumer,2334,2956600
Producer,671,700
Producer,4743,700
Consumer,3328,3298800
Consumer,3738,2970900
Consumer,364,2811900
Producer,995,800
Producer,1167,500
Consumer,1580,2923000
Consumer,1177,2481800
Producer,4583,500
Consumer,2672,2265800
Producer,4330,300
Consumer,4960,4265000
Producer,2951,800
Producer,1536,500
Consumer,4999,2968400
Producer,4948,5700
Consumer,4792,3406000
Producer,1869,500
Consumer,1913,3298900
Producer,1269,800
Producer,3971,400
Consumer,4995,2975900
Producer,2982,900
Producer,3351,800
Consumer,3898,3773000
Consumer,3375,3113400
Consumer,300,2949100
Producer,1676,700
Producer,4697,400
Consumer,3559,2799900
Consumer,2690,3047400
Producer,1110,800
Producer,4407,400
Consumer,2635,3774900
Consumer,1813,3301700
Producer,3196,4700
Consumer,2748,3176600
Producer,2044,800
Consumer,1750,3205100
Consumer,1019,2968900
Producer,2132,500
Producer,398,300
Consumer,3005,3404200
Consumer,301,3213800
Producer,3111,500
Producer,3587,1000
Consumer,2041,3881000
Consumer,1530,3714200
Producer,1832,500
Consumer,2413,2344600
Producer,4117,800
Consumer,4501,210700
Consumer,1162,2470800
Consumer,243,2188500
Producer,4756,400
Consumer,3888,5107200
Consumer,1251,1796900
Producer,4274,700
Consumer,2972,3412500
Producer,3583,500
Consumer,2060,3154900
Consumer,295,2057600
Producer,852,800
Consumer,3344,2758400
Producer,558,400
Producer,3480,300
Consumer,4540,2218600
Producer,2137,400
Producer,4846,400
Consumer,2707,3398600
Producer,1048,400
Consumer,985,1741500
Consumer,752,1068900
Consumer,3407,920000
Producer,2919,400
Consumer,2034,859900
Producer,4011,400
Consumer,4693,1592500
Consumer,560,809100
Producer,1397,7000
Producer,1825,1100
Producer,240,900
Consumer,2851,1640000
Producer,992,900
Consumer,612,1951300
Producer,468,500
Producer,4340,900
Consumer,2935,5228500
Consumer,1196,2443800
Producer,241,400
Producer,3507,500
Consumer,4644,3928200
Producer,3135,1100
Consumer,3468,2774700
Producer,4085,400
Consumer,4259,3906800
Producer,2219,14800
Consumer,1366,3216500
Producer,3152,500
Consumer,1258,3298700
Consumer,2798,1464600
Producer,4757,600
Consumer,2867,2820200
Producer,2753,400
Consumer,1986,2766700
Producer,4952,800
Consumer,4999,2376400
Producer,4856,900
Consumer,2464,2552400
Consumer,3646,1635400
Producer,4904,1400
Consumer,4200,2552400
Consumer,1506,1269300
Producer,1863,700
Producer,317,400
Producer,1413,300
Consumer,4028,1482300
Producer,1366,400
Producer,3091,300
Consumer,3299,2891800
Producer,911,300
Consumer,1797,2188700
Producer,2913,500
Producer,4646,300
Consumer,2950,2335100
Consumer,2292,1973400
Consumer,2911,1770900
Producer,1066,700
Producer,884,6500
Producer,4870,800
Consumer,1095,2193100
Consumer,4841,2000700
Producer,2766,400
Consumer,3759,3406400
Producer,1112,600
Producer,2109,500
Producer,2022,1200
Consumer,3843,2611500
Producer,1096,500
Producer,878,600
Producer,2151,9300
Consumer,4028,3285200
Producer,3097,400
Consumer,1752,3131500
Producer,3186,500
Consumer,4559,4164100
Producer,3691,600
Consumer,4992,8245700
Producer,3516,400
Producer,3450,7000
Consumer,3232,3543600
Producer,1048,7800
Consumer,1735,3411100
Consumer,1264,3103600
Consumer,970,2648900
Producer,1610,500
Producer,1932,600
Producer,1608,500
Consumer,1392,3304000
Consumer,1757,2849000
Consumer,2500,2791300
Consumer,303,2556300
Producer,304,500
Producer,4264,500
Consumer,4676,4773100
Producer,4593,500
Consumer,1656,3165400
Producer,121,4400
Producer,4509,6100
Consumer,679,3435400
Consumer,4150,2943400
Consumer,2647,2768000
Producer,1884,300
Producer,1700,1200
Producer,2840,300
Consumer,3684,3164400
Consumer,1518,2919000
Producer,1467,500
Producer,2352,500
Consumer,4281,7904000
Consumer,949,2689900
Producer,1404,900
Producer,2075,300
Producer,3000,400
Consumer,1802,2812300
Consumer,1132,2521800
Producer,2368,600
Consumer,3703,3656200
Producer,2810,400
Consumer,4452,5318400
Producer,862,700
Producer,2243,600
Consumer,3533,3357100
Producer,4462,300
Consumer,1517,3200700
Producer,1054,1400
Producer,1982,800
Consumer,4712,3907400
Producer,2957,500
Consumer,2173,3468300
Producer,1603,800
Producer,3746,600
Consumer,3857,4195100
Consumer,3498,3669200
Producer,4528,1100
Consumer,2324,4197300
Producer,4745,600
Consumer,4760,5978200
Consumer,1908,3765500
Producer,265,600
Producer,108,900
Producer,1680,600
Producer,2463,1300
Consumer,2702,5222800
Producer,3443,116900
Consumer,4194,5420500
Producer,1911,1000
Producer,3504,900
Consumer,3058,4799400
Consumer,3018,4483100
Producer,73,500
Producer,4633,500
Consumer,3967,5984300
Consumer,194,4189100
Producer,4560,1000
Consumer,1126,4967400
Producer,782,500
Consumer,4432,4130000
Producer,3870,1300
Consumer,2668,4823100
Consumer,1647,4215000
Producer,2193,600
Consumer,2595,6498200
Producer,4631,500
Consumer,3736,5120500
Producer,2605,700
Consumer,3291,4828000
Producer,4729,4200
Consumer,3098,4829700
Producer,2086,600
