15,64,waiter
15,32,waiter
15,32,waiter
15,28,waiter
15,32,waiter
15,2387,waiter
15,32,waiter
15,32,waiter
15,28,waiter
15,356,waiter
15,30,waiter
15,30,waiter
15,7880,waiter
15,17,waiter
15,32,waiter
15,606,waiter
15,31,waiter
15,32,waiter
15,29,waiter
15,31,waiter
15,537,waiter
15,32,waiter
15,32,waiter
15,31,waiter
15,32,waiter
15,1171,waiter
15,503,waiter
15,32,waiter
15,31,waiter
15,15,waiter
15,27,waiter
15,2286,waiter
15,32,waiter
15,28,waiter
15,28,waiter
15,32,waiter
15,31,waiter
15,47,waiter
15,15,waiter
15,29,waiter
15,15,waiter
15,30,waiter
15,27,waiter
15,813,waiter
15,2094,waiter
15,3344,waiter
15,32,waiter
15,1121,waiter
15,4289,waiter
15,4414,waiter
15,4856,waiter
5,19,asymmetric
5,21,asymmetric
5,205,asymmetric
5,216,asymmetric
5,125,asymmetric
5,125,asymmetric
5,63,asymmetric
5,63,asymmetric
5,33,asymmetric
5,48,asymmetric
5,29,asymmetric
5,31,asymmetric
5,30,asymmetric
5,30,asymmetric
5,35,asymmetric
5,65,asymmetric
5,48,asymmetric
5,62,asymmetric
5,31,asymmetric
5,48,asymmetric
5,30,asymmetric
5,31,asymmetric
5,32,asymmetric
5,47,asymmetric
5,62,asymmetric
5,62,asymmetric
5,32,asymmetric
5,44,asymmetric
5,62,asymmetric
5,62,asymmetric
5,59,asymmetric
5,75,asymmetric
5,46,asymmetric
5,62,asymmetric
5,30,asymmetric
5,46,asymmetric
5,62,asymmetric
5,62,asymmetric
5,58,asymmetric
5,74,asymmetric
5,56,asymmetric
5,68,asymmetric
5,48,asymmetric
5,60,asymmetric
5,44,asymmetric
5,60,asymmetric
5,47,asymmetric
5,59,asymmetric
5,44,asymmetric
5,64,asymmetric
10,30,asymmetric
10,31,asymmetric
10,31,asymmetric
10,31,asymmetric
10,149,asymmetric
10,161,asymmetric
10,210,asymmetric
10,210,asymmetric
10,30,asymmetric
10,46,asymmetric
10,107,asymmetric
10,107,asymmetric
10,15,asymmetric
10,63,asymmetric
10,65,asymmetric
10,80,asymmetric
10,46,asymmetric
10,28,asymmetric
10,58,asymmetric
10,58,asymmetric
10,15,asymmetric
10,18,asymmetric
10,48,asymmetric
10,48,asymmetric
10,23,asymmetric
10,32,asymmetric
10,59,asymmetric
10,59,asymmetric
10,0,asymmetric
10,14,asymmetric
10,34,asymmetric
10,47,asymmetric
10,30,asymmetric
10,15,asymmetric
10,31,asymmetric
10,49,asymmetric
10,31,asymmetric
10,16,asymmetric
10,29,asymmetric
10,47,asymmetric
10,31,asymmetric
10,15,asymmetric
10,16,asymmetric
10,31,asymmetric
10,16,asymmetric
10,14,asymmetric
10,29,asymmetric
10,29,asymmetric
10,45,asymmetric
10,16,asymmetric
10,0,asymmetric
10,28,asymmetric
10,41,asymmetric
10,41,asymmetric
10,41,asymmetric
10,13,asymmetric
10,25,asymmetric
10,25,asymmetric
10,25,asymmetric
10,25,asymmetric
10,31,asymmetric
10,47,asymmetric
10,47,asymmetric
10,47,asymmetric
10,47,asymmetric
10,41,asymmetric
10,48,asymmetric
10,48,asymmetric
10,48,asymmetric
10,48,asymmetric
10,16,asymmetric
10,16,asymmetric
10,17,asymmetric
10,32,asymmetric
10,32,asymmetric
10,48,asymmetric
10,48,asymmetric
10,48,asymmetric
10,64,asymmetric
10,64,asymmetric
10,43,asymmetric
10,43,asymmetric
10,43,asymmetric
10,55,asymmetric
10,55,asymmetric
10,48,asymmetric
10,48,asymmetric
10,48,asymmetric
10,59,asymmetric
10,59,asymmetric
10,33,asymmetric
10,33,asymmetric
10,63,asymmetric
10,63,asymmetric
10,32,asymmetric
10,47,asymmetric
10,61,asymmetric
10,17,asymmetric
10,46,asymmetric
10,59,asymmetric
15,15,asymmetric
15,16,asymmetric
15,16,asymmetric
15,16,asymmetric
15,16,asymmetric
15,16,asymmetric
15,16,asymmetric
15,141,asymmetric
15,157,asymmetric
15,157,asymmetric
15,221,asymmetric
15,221,asymmetric
15,221,asymmetric
15,221,asymmetric
15,60,asymmetric
15,61,asymmetric
15,108,asymmetric
15,108,asymmetric
15,16,asymmetric
15,32,asymmetric
15,32,asymmetric
15,28,asymmetric
15,43,asymmetric
15,59,asymmetric
15,75,asymmetric
15,75,asymmetric
15,33,asymmetric
15,33,asymmetric
15,1,asymmetric
15,20,asymmetric
15,12,asymmetric
15,27,asymmetric
15,45,asymmetric
15,61,asymmetric
15,62,asymmetric
15,15,asymmetric
15,33,asymmetric
15,34,asymmetric
15,51,asymmetric
15,64,asymmetric
15,64,asymmetric
15,15,asymmetric
15,11,asymmetric
15,15,asymmetric
15,32,asymmetric
15,47,asymmetric
15,47,asymmetric
15,48,asymmetric
15,0,asymmetric
15,0,asymmetric
15,15,asymmetric
15,29,asymmetric
15,29,asymmetric
15,45,asymmetric
15,45,asymmetric
15,45,asymmetric
15,22,asymmetric
15,22,asymmetric
15,27,asymmetric
15,27,asymmetric
15,42,asymmetric
15,43,asymmetric
15,43,asymmetric
15,15,asymmetric
15,15,asymmetric
15,31,asymmetric
15,50,asymmetric
15,50,asymmetric
15,50,asymmetric
15,50,asymmetric
15,26,asymmetric
15,27,asymmetric
15,40,asymmetric
15,40,asymmetric
15,56,asymmetric
15,56,asymmetric
15,56,asymmetric
15,28,asymmetric
15,28,asymmetric
15,44,asymmetric
15,44,asymmetric
15,44,asymmetric
15,44,asymmetric
15,44,asymmetric
15,11,asymmetric
15,24,asymmetric
15,24,asymmetric
15,24,asymmetric
15,24,asymmetric
15,24,asymmetric
15,25,asymmetric
15,31,asymmetric
15,31,asymmetric
15,43,asymmetric
15,43,asymmetric
15,43,asymmetric
15,43,asymmetric
15,43,asymmetric
15,43,asymmetric
15,60,asymmetric
15,60,asymmetric
15,60,asymmetric
15,60,asymmetric
15,60,asymmetric
15,60,asymmetric
15,46,asymmetric
15,46,asymmetric
15,46,asymmetric
15,46,asymmetric
15,46,asymmetric
15,46,asymmetric
15,63,asymmetric
15,32,asymmetric
15,47,asymmetric
15,47,asymmetric
15,47,asymmetric
15,47,asymmetric
15,47,asymmetric
15,47,asymmetric
15,43,asymmetric
15,43,asymmetric
15,59,asymmetric
15,60,asymmetric
15,60,asymmetric
15,60,asymmetric
15,60,asymmetric
15,49,asymmetric
15,65,asymmetric
15,65,asymmetric
15,65,asymmetric
15,65,asymmetric
15,65,asymmetric
15,65,asymmetric
15,39,asymmetric
15,39,asymmetric
15,46,asymmetric
15,47,asymmetric
15,47,asymmetric
15,47,asymmetric
15,47,asymmetric
15,15,asymmetric
15,31,asymmetric
15,16,asymmetric
15,62,asymmetric
15,49,asymmetric
15,28,asymmetric
15,44,asymmetric
15,65,asymmetric
15,58,asymmetric
15,32,asymmetric
8,23,asymmetric
8,25,asymmetric
8,25,asymmetric
8,214,asymmetric
8,228,asymmetric
8,228,asymmetric
8,108,asymmetric
8,124,asymmetric
8,157,asymmetric
8,45,asymmetric
8,61,asymmetric
8,78,asymmetric
8,13,asymmetric
8,28,asymmetric
8,44,asymmetric
8,29,asymmetric
8,44,asymmetric
8,44,asymmetric
8,13,asymmetric
8,28,asymmetric
8,43,asymmetric
8,45,asymmetric
8,62,asymmetric
8,62,asymmetric
8,44,asymmetric
8,60,asymmetric
8,60,asymmetric
8,46,asymmetric
8,65,asymmetric
8,66,asymmetric
8,66,asymmetric
8,110,asymmetric
8,126,asymmetric
8,16,asymmetric
8,32,asymmetric
8,81,asymmetric
8,15,asymmetric
8,62,asymmetric
8,62,asymmetric
8,94,asymmetric
8,45,asymmetric
8,45,asymmetric
8,60,asymmetric
8,47,asymmetric
8,29,asymmetric
8,59,asymmetric
8,75,asymmetric
8,75,asymmetric
8,13,asymmetric
8,29,asymmetric
8,45,asymmetric
8,45,asymmetric
8,46,asymmetric
8,46,asymmetric
8,62,asymmetric
8,62,asymmetric
8,46,asymmetric
8,46,asymmetric
8,62,asymmetric
8,62,asymmetric
8,46,asymmetric
8,46,asymmetric
8,62,asymmetric
8,62,asymmetric
8,45,asymmetric
8,46,asymmetric
8,61,asymmetric
8,61,asymmetric
8,47,asymmetric
8,47,asymmetric
8,63,asymmetric
8,63,asymmetric
8,64,asymmetric
8,64,asymmetric
8,62,asymmetric
8,62,asymmetric
8,46,asymmetric
8,46,asymmetric
8,32,asymmetric
8,47,asymmetric
12,27,asymmetric
12,29,asymmetric
12,29,asymmetric
12,29,asymmetric
12,29,asymmetric
12,153,asymmetric
12,169,asymmetric
12,232,asymmetric
12,232,asymmetric
12,233,asymmetric
12,34,asymmetric
12,62,asymmetric
12,126,asymmetric
12,16,asymmetric
12,16,asymmetric
12,45,asymmetric
12,30,asymmetric
12,44,asymmetric
12,1,asymmetric
12,31,asymmetric
12,15,asymmetric
12,29,asymmetric
12,15,asymmetric
12,15,asymmetric
12,29,asymmetric
12,45,asymmetric
12,46,asymmetric
12,46,asymmetric
12,46,asymmetric
12,46,asymmetric
12,15,asymmetric
12,46,asymmetric
12,47,asymmetric
12,47,asymmetric
12,78,asymmetric
12,78,asymmetric
12,32,asymmetric
12,62,asymmetric
12,63,asymmetric
12,0,asymmetric
12,15,asymmetric
12,15,asymmetric
12,15,asymmetric
12,28,asymmetric
12,14,asymmetric
12,30,asymmetric
12,30,asymmetric
12,30,asymmetric
12,30,asymmetric
12,28,asymmetric
12,44,asymmetric
12,44,asymmetric
12,44,asymmetric
12,44,asymmetric
12,91,asymmetric
12,45,asymmetric
12,61,asymmetric
12,61,asymmetric
12,61,asymmetric
12,92,asymmetric
12,92,asymmetric
12,47,asymmetric
12,48,asymmetric
12,48,asymmetric
12,30,asymmetric
12,45,asymmetric
12,45,asymmetric
12,0,asymmetric
12,0,asymmetric
12,34,asymmetric
12,34,asymmetric
12,63,asymmetric
12,63,asymmetric
12,15,asymmetric
12,15,asymmetric
12,31,asymmetric
12,46,asymmetric
12,62,asymmetric
12,62,asymmetric
12,14,asymmetric
12,15,asymmetric
12,46,asymmetric
12,46,asymmetric
12,61,asymmetric
12,61,asymmetric
12,15,asymmetric
12,30,asymmetric
12,46,asymmetric
12,46,asymmetric
12,62,asymmetric
12,62,asymmetric
12,17,asymmetric
12,32,asymmetric
12,46,asymmetric
12,46,asymmetric
12,61,asymmetric
12,61,asymmetric
12,29,asymmetric
12,31,asymmetric
12,32,asymmetric
12,32,asymmetric
12,61,asymmetric
12,61,asymmetric
12,28,asymmetric
12,28,asymmetric
12,28,asymmetric
12,43,asymmetric
12,59,asymmetric
12,59,asymmetric
12,26,asymmetric
12,26,asymmetric
12,30,asymmetric
12,30,asymmetric
12,57,asymmetric
12,57,asymmetric
12,12,asymmetric
12,12,asymmetric
12,28,asymmetric
12,43,asymmetric
12,59,asymmetric
8,20,waiter
8,144,waiter
8,16,waiter
8,14,waiter
8,62,waiter
8,31,waiter
8,141,waiter
8,31,waiter
8,31,waiter
8,0,waiter
8,15,waiter
8,30,waiter
8,30,waiter
8,32,waiter
8,32,waiter
8,60,waiter
8,60,waiter
8,60,waiter
8,32,waiter
8,32,waiter
8,16,waiter
8,47,waiter
8,16,waiter
8,16,waiter
8,15,waiter
8,63,waiter
8,16,waiter
8,47,waiter
8,94,waiter
8,16,waiter
8,16,waiter
8,94,waiter
8,0,waiter
8,16,waiter
8,0,waiter
8,94,waiter
8,32,waiter
8,0,waiter
8,30,waiter
8,16,waiter
8,14,waiter
8,16,waiter
8,109,waiter
8,31,waiter
8,0,waiter
8,31,waiter
8,15,waiter
8,32,waiter
8,94,waiter
8,32,waiter
8,93,waiter
8,32,waiter
8,345,waiter
8,32,waiter
8,78,waiter
8,30,waiter
8,93,waiter
8,32,waiter
8,94,waiter
8,31,waiter
8,331,waiter
8,32,waiter
8,95,waiter
8,31,waiter
8,109,waiter
8,31,waiter
8,94,waiter
8,32,waiter
8,326,waiter
8,26,waiter
8,58,waiter
8,32,waiter
8,142,waiter
8,30,waiter
8,107,waiter
8,218,waiter
8,156,waiter
8,392,waiter
8,31,waiter
8,622,waiter
12,44,waiter
12,166,waiter
12,32,waiter
12,31,waiter
12,49,waiter
12,14,waiter
12,61,waiter
12,19,waiter
12,28,waiter
12,14,waiter
12,30,waiter
12,15,waiter
12,32,waiter
12,31,waiter
12,49,waiter
12,16,waiter
12,32,waiter
12,16,waiter
12,32,waiter
12,33,waiter
12,436,waiter
12,31,waiter
12,31,waiter
12,84,waiter
12,176,waiter
12,31,waiter
12,32,waiter
12,31,waiter
12,33,waiter
12,31,waiter
12,1282,waiter
12,32,waiter
12,157,waiter
12,360,waiter
12,30,waiter
12,46,waiter
12,15,waiter
12,31,waiter
12,32,waiter
12,31,waiter
12,31,waiter
12,31,waiter
12,32,waiter
12,142,waiter
12,31,waiter
12,31,waiter
12,31,waiter
12,30,waiter
12,93,waiter
12,33,waiter
12,16,waiter
12,16,waiter
12,1017,waiter
12,31,waiter
12,140,waiter
12,32,waiter
12,31,waiter
12,31,waiter
12,0,waiter
12,32,waiter
12,174,waiter
12,17,waiter
12,32,waiter
12,522,waiter
12,31,waiter
12,455,waiter
12,388,waiter
12,31,waiter
12,31,waiter
12,32,waiter
12,31,waiter
12,879,waiter
12,31,waiter
12,143,waiter
12,32,waiter
12,394,waiter
12,675,waiter
12,486,waiter
12,31,waiter
12,846,waiter
12,32,waiter
12,1019,waiter
12,32,waiter
12,32,waiter
12,31,waiter
12,3509,waiter
12,32,waiter
12,249,waiter
12,32,waiter
12,515,waiter
12,629,waiter
12,982,waiter
12,31,waiter
12,1349,waiter
12,32,waiter
12,3520,waiter
12,32,waiter
12,31,waiter
12,32,waiter
12,95,waiter
12,31,waiter
12,361,waiter
12,32,waiter
12,471,waiter
12,1141,waiter
12,1521,waiter
12,73,waiter
12,3809,waiter
12,31,waiter
12,126,waiter
12,30,waiter
12,516,waiter
12,31,waiter
12,468,waiter
12,31,waiter
12,1146,waiter
12,30,waiter
12,1698,waiter
12,32,waiter
12,3922,waiter
